file_id,source_id,clip_index,sampling_rate,snr_db,rms_db,peak_amplitude,is_clipped
XC78435_31457,78435,31457,16000,13.71,-43.06,0.0504,False
XC78435_4356,78435,4356,16000,18.99,-37.56,0.0872,False
XC78435_50993,78435,50993,16000,16.26,-39.27,0.0810,False
XC78435_66255,78435,66255,16000,15.73,-43.01,0.0580,False
XC78435_70228,78435,70228,16000,6.89,-51.69,0.0154,False
XC78435_82727,78435,82727,16000,8.31,-51.42,0.0169,False
XC786033_1491,786033,1491,16000,27.48,-20.74,0.5794,False
XC786033_21658,786033,21658,16000,25.75,-22.75,0.5575,False
XC786033_31966,786033,31966,16000,22.22,-26.96,0.3641,False
XC786033_5364,786033,5364,16000,27.42,-20.82,0.4818,False
XC786218_12989,786218,12989,16000,31.62,-14.49,1.0000,True
XC786218_17583,786218,17583,16000,33.38,-13.49,1.0000,True
XC786218_5725,786218,5725,16000,25.39,-21.09,0.7173,False
XC786218_9257,786218,9257,16000,31.09,-15.22,1.0000,True
XC786438_15529,786438,15529,16000,28.33,-19.53,0.8111,False
XC786438_3383,786438,3383,16000,22.15,-29.50,0.2737,False
XC786438_7793,786438,7793,16000,23.82,-26.17,0.3748,False
XC787552_12717,787552,12717,16000,24.59,-22.91,0.4710,False
XC787552_18451,787552,18451,16000,24.15,-23.07,0.5525,False
XC787552_31584,787552,31584,16000,28.33,-17.65,0.6513,False
XC787552_4886,787552,4886,16000,21.56,-27.11,0.3686,False
XC787552_8986,787552,8986,16000,23.09,-24.62,0.4425,False
XC787963_11767,787963,11767,16000,13.84,-21.42,0.5249,False
XC787963_15044,787963,15044,16000,13.71,-20.84,0.5269,False
XC787963_18293,787963,18293,16000,15.27,-20.48,0.5257,False
XC787963_21972,787963,21972,16000,14.70,-20.70,0.4990,False
XC787963_26065,787963,26065,16000,12.99,-21.85,0.4438,False
XC787963_29065,787963,29065,16000,10.13,-25.21,0.4341,False
XC787963_4535,787963,4535,16000,8.74,-26.18,0.3540,False
XC787963_566,787963,566,16000,5.19,-29.82,0.2166,False
XC787963_8102,787963,8102,16000,11.96,-23.58,0.4122,False
XC788204_3828,788204,3828,16000,5.11,-36.30,0.0733,False
XC788672_12063,788672,12063,16000,10.54,-37.04,0.1252,False
XC788672_17036,788672,17036,16000,11.18,-35.99,0.1279,False
XC788672_20704,788672,20704,16000,13.98,-32.04,0.1841,False
XC788672_23900,788672,23900,16000,13.91,-32.27,0.1664,False
XC788672_27700,788672,27700,16000,14.65,-31.49,0.1679,False
XC788672_30707,788672,30707,16000,16.53,-29.79,0.1783,False
XC788672_33713,788672,33713,16000,15.84,-30.32,0.1854,False
XC788672_36720,788672,36720,16000,15.66,-30.68,0.1696,False
XC788672_4991,788672,4991,16000,11.39,-37.84,0.0894,False
XC788672_869,788672,869,16000,9.23,-40.04,0.0954,False
XC788680_11712,788680,11712,16000,24.07,-25.31,0.3917,False
XC788680_21858,788680,21858,16000,22.95,-26.12,0.4162,False
XC788680_5419,788680,5419,16000,23.17,-26.93,0.3775,False
XC788680_795,788680,795,16000,22.75,-26.78,0.3490,False
XC788680_8429,788680,8429,16000,24.17,-25.21,0.3960,False
XC793876_1976,793876,1976,16000,25.13,-17.82,0.8974,False
XC803097_429,803097,429,16000,4.96,-43.73,0.0292,False
XC803097_4862,803097,4862,16000,4.78,-40.95,0.0406,False
XC808437_21397,808437,21397,16000,12.26,-23.17,0.4879,False
XC808437_28800,808437,28800,16000,15.35,-24.09,0.5301,False
XC808437_35000,808437,35000,16000,17.60,-21.14,0.6400,False
XC808437_45281,808437,45281,16000,17.75,-22.05,0.6103,False
XC808437_52215,808437,52215,16000,16.72,-22.12,0.6805,False
XC808437_8040,808437,8040,16000,14.25,-22.07,0.6261,False
XC812731_12804,812731,12804,16000,40.26,-18.53,0.6878,False
XC812731_23831,812731,23831,16000,30.06,-26.79,0.3842,False
XC812731_31706,812731,31706,16000,28.35,-29.50,0.2969,False
XC812731_34965,812731,34965,16000,30.99,-26.61,0.3695,False
XC812731_61149,812731,61149,16000,38.23,-19.05,0.6584,False
XC812731_74300,812731,74300,16000,42.20,-15.06,1.0000,True
XC812731_957,812731,957,16000,37.43,-20.42,0.6331,False
XC812732_15705,812732,15705,16000,44.22,-24.53,0.2567,False
XC812732_23845,812732,23845,16000,47.71,-22.46,0.2927,False
XC812732_269,812732,269,16000,40.60,-26.66,0.2828,False
XC812732_36486,812732,36486,16000,41.38,-29.71,0.1619,False
XC812732_44885,812732,44885,16000,41.89,-30.41,0.1444,False
XC812732_50312,812732,50312,16000,47.14,-22.38,0.3920,False
XC812732_7312,812732,7312,16000,43.82,-24.34,0.2690,False
XC812733_3571,812733,3571,16000,23.85,-20.88,0.5939,False
XC812734_1039,812734,1039,16000,32.54,-16.94,0.5469,False
XC812735_355,812735,355,16000,39.14,-18.28,0.6118,False
XC812737_10360,812737,10360,16000,29.59,-35.35,0.1422,False
XC812737_1078,812737,1078,16000,33.43,-31.29,0.1765,False
XC812737_14279,812737,14279,16000,26.74,-39.14,0.1664,False
XC812737_22151,812737,22151,16000,31.46,-33.42,0.2113,False
XC812737_25151,812737,25151,16000,29.00,-32.89,0.2000,False
XC812737_28151,812737,28151,16000,32.03,-29.74,0.2517,False
XC812737_34455,812737,34455,16000,27.89,-34.51,0.1652,False
XC812737_4293,812737,4293,16000,34.22,-30.54,0.2097,False
XC812737_7363,812737,7363,16000,28.01,-36.80,0.1679,False
XC812796_0,812796,0,16000,34.25,-29.58,0.5461,False
XC841652_4863,841652,4863,16000,28.88,-21.80,0.6629,False
XC841652_8293,841652,8293,16000,11.46,-39.16,0.0843,False
XC858894_17427,858894,17427,16000,8.25,-27.42,0.3178,False
XC858894_1812,858894,1812,16000,7.01,-28.07,0.2885,False
XC858894_20680,858894,20680,16000,6.87,-28.00,0.2711,False
XC858894_23754,858894,23754,16000,16.38,-21.70,0.6213,False
XC858894_26813,858894,26813,16000,16.98,-22.59,0.8116,False
XC858894_4983,858894,4983,16000,9.07,-27.51,0.2876,False
XC858894_8155,858894,8155,16000,9.33,-27.10,0.2929,False
XC862635_11392,862635,11392,16000,39.18,-32.33,0.2495,False
XC862635_1312,862635,1312,16000,34.04,-37.72,0.1127,False
XC862635_14395,862635,14395,16000,44.52,-24.57,0.4971,False
XC862635_18102,862635,18102,16000,42.88,-21.73,0.5448,False
XC862635_22554,862635,22554,16000,50.78,-20.20,0.5751,False
XC862635_25666,862635,25666,16000,52.11,-18.84,0.6396,False
XC862635_4316,862635,4316,16000,39.91,-32.83,0.1921,False
XC862635_8388,862635,8388,16000,36.67,-32.29,0.2010,False
XC891329_249,891329,249,16000,25.39,-26.39,0.3819,False
XC891329_3307,891329,3307,16000,27.49,-17.44,0.7654,False
XC891329_6451,891329,6451,16000,32.21,-16.74,0.8571,False
XC891329_9541,891329,9541,16000,32.15,-15.67,0.8701,False
XC891808_6953,891808,6953,16000,22.27,-20.85,0.8588,False
XC891808_837,891808,837,16000,22.76,-20.35,0.9095,False
XC893845_21365,893845,21365,16000,6.62,-35.19,0.3502,False
XC893845_24400,893845,24400,16000,5.78,-36.17,0.0910,False
XC893845_27411,893845,27411,16000,14.74,-27.20,0.3901,False
XC893845_30446,893845,30446,16000,20.98,-21.02,0.6790,False
XC893845_33457,893845,33457,16000,18.12,-23.82,0.5869,False
XC893845_36468,893845,36468,16000,26.44,-14.93,0.9267,False
XC893845_39478,893845,39478,16000,24.28,-17.69,0.9462,False
XC893845_42489,893845,42489,16000,21.64,-20.39,0.9140,False
XC893845_45500,893845,45500,16000,26.62,-15.36,0.9690,False
XC893845_51161,893845,51161,16000,25.20,-16.80,0.8812,False
XC893846_14402,893846,14402,16000,22.41,-23.02,0.4061,False
XC901469_1748,901469,1748,16000,33.14,-28.01,0.2957,False
XC908924_3160,908924,3160,16000,4.93,-36.29,0.0954,False
XC917586_14215,917586,14215,16000,33.38,-32.63,0.1259,False
XC917586_3303,917586,3303,16000,26.24,-40.46,0.0620,False
XC917586_8491,917586,8491,16000,31.20,-35.22,0.1015,False
XC923018_11593,923018,11593,16000,7.06,-12.80,0.9863,False
XC923018_13906,923018,13906,16000,6.43,-12.90,0.9907,True
XC923018_16264,923018,16264,16000,6.90,-13.02,0.9850,False
XC923018_18576,923018,18576,16000,6.47,-13.30,0.9896,False
XC923018_20919,923018,20919,16000,5.15,-15.06,0.9828,False
XC923018_6612,923018,6612,16000,3.53,-16.33,0.8977,False
XC923018_9117,923018,9117,16000,5.81,-13.79,0.9962,True
XC937630_10640,937630,10640,16000,23.03,-23.77,0.5346,False
XC937630_13872,937630,13872,16000,19.93,-24.14,0.4430,False
XC937630_1703,937630,1703,16000,25.10,-22.93,0.6101,False
XC937630_17816,937630,17816,16000,20.77,-21.82,0.5245,False
XC937630_23816,937630,23816,16000,20.41,-22.23,0.5482,False
XC937630_26816,937630,26816,16000,20.15,-27.74,0.3656,False
XC937630_7398,937630,7398,16000,27.12,-22.02,0.5202,False
XC949668_6924,949668,6924,16000,11.78,-17.89,0.4776,False
XC953305_1151,953305,1151,16000,11.03,-27.07,0.2171,False
XC953305_4152,953305,4152,16000,9.80,-27.14,0.2479,False
XC953307_2543,953307,2543,16000,14.83,-23.38,0.3912,False
XC954926_177,954926,177,16000,20.61,-23.51,0.4884,False
XC954926_3240,954926,3240,16000,17.25,-25.33,0.4818,False
XC956211_141,956211,141,16000,23.32,-42.56,0.0698,False
XC956211_14340,956211,14340,16000,17.70,-38.25,0.0816,False
XC956211_25525,956211,25525,16000,14.21,-42.09,0.0846,False
XC956211_33110,956211,33110,16000,22.22,-34.27,0.1705,False
XC956211_37157,956211,37157,16000,24.82,-30.52,0.2543,False
XC956211_4112,956211,4112,16000,14.27,-42.07,0.0672,False
XC956211_41778,956211,41778,16000,29.87,-27.88,0.2652,False
XC956211_46367,956211,46367,16000,28.34,-27.88,0.2816,False
XC956211_50796,956211,50796,16000,30.11,-26.36,0.3071,False
XC956211_54047,956211,54047,16000,33.26,-24.67,0.5035,False
XC963368_802,963368,802,16000,7.17,-28.64,0.1594,False
XC963858_1747,963858,1747,16000,17.94,-38.36,0.0861,False
XC963858_20088,963858,20088,16000,24.74,-30.40,0.2504,False
XC963858_45337,963858,45337,16000,24.05,-31.35,0.2094,False
XC963858_56556,963858,56556,16000,25.14,-30.29,0.2159,False
XC963858_6351,963858,6351,16000,25.98,-29.95,0.2166,False
XC963858_63976,963858,63976,16000,38.86,-16.15,0.8752,False
XC963859_1236,963859,1236,16000,26.32,-25.74,0.2765,False
XC963859_5423,963859,5423,16000,34.34,-18.18,0.7478,False
XC983831_1567,983831,1567,16000,33.87,-21.92,0.6523,False
XC983831_4836,983831,4836,16000,23.65,-20.51,0.6587,False
XC983831_7939,983831,7939,16000,11.73,-18.79,0.6507,False
XC986141_11456,986141,11456,16000,13.18,-26.17,0.2145,False
XC986141_1718,986141,1718,16000,8.87,-31.11,0.2968,False
XC986141_5279,986141,5279,16000,10.93,-29.44,0.2208,False
XC986141_8455,986141,8455,16000,14.62,-26.34,0.3943,False
XC993640_324,993640,324,16000,5.79,-37.94,0.0886,False
XC993640_3357,993640,3357,16000,7.66,-36.58,0.1136,False
XC993640_6423,993640,6423,16000,9.16,-35.27,0.1100,False
XC995636_10005,995636,10005,16000,26.50,-27.63,0.2738,False
XC995636_16532,995636,16532,16000,25.33,-30.16,0.1717,False
XC995636_19603,995636,19603,16000,23.83,-31.88,0.1746,False
XC995636_2055,995636,2055,16000,21.75,-33.05,0.1828,False
XC995636_22872,995636,22872,16000,26.45,-25.23,0.3887,False
XC1002977_0,1002977,0,16000,4.68,-23.80,0.4922,False
XC1002977_12670,1002977,12670,16000,1.57,-32.31,0.1070,False
XC1002977_16552,1002977,16552,16000,3.82,-28.79,0.3768,False
XC1002977_3000,1002977,3000,16000,5.76,-22.32,0.6382,False
XC1002977_6003,1002977,6003,16000,3.75,-27.26,0.4055,False
XC1003556_0,1003556,0,16000,5.89,-24.68,0.5191,False
XC1003556_5440,1003556,5440,16000,5.04,-28.16,0.1817,False
XC1003558_13188,1003558,13188,16000,2.20,-31.16,0.1991,False
XC1003558_16308,1003558,16308,16000,2.54,-30.95,0.1732,False
XC1003558_19454,1003558,19454,16000,6.98,-26.06,0.4086,False
XC1003558_25062,1003558,25062,16000,4.49,-31.91,0.2174,False
XC1003558_8495,1003558,8495,16000,3.50,-33.51,0.1419,False
XC1005522_3552,1005522,3552,16000,7.19,-37.06,0.1320,False
XC1005522_554,1005522,554,16000,8.74,-33.35,0.1450,False
XC1005524_521,1005524,521,16000,4.61,-29.62,0.2094,False
XC1005526_696,1005526,696,16000,4.98,-31.12,0.2357,False
XC1005528_1388,1005528,1388,16000,10.42,-21.42,0.5164,False
XC1005528_4390,1005528,4390,16000,7.44,-25.08,0.4187,False
XC1005530_0,1005530,0,16000,11.19,-29.09,0.2678,False
XC1005530_11896,1005530,11896,16000,7.80,-30.72,0.2864,False
XC1005530_2932,1005530,2932,16000,10.41,-29.38,0.3006,False
XC1005530_6289,1005530,6289,16000,6.36,-29.82,0.3240,False
XC1005530_9608,1005530,9608,16000,9.25,-28.23,0.3543,False
XC1005532_3062,1005532,3062,16000,10.79,-32.52,0.2245,False
XC1005532_62,1005532,62,16000,18.44,-23.06,0.5270,False
XC1005533_21,1005533,21,16000,10.94,-32.31,0.2463,False
XC1005533_3021,1005533,3021,16000,4.11,-38.14,0.0927,False
XC1005533_6021,1005533,6021,16000,3.53,-38.14,0.0916,False
XC1005533_9021,1005533,9021,16000,4.82,-37.62,0.0924,False
XC1051597_0,1051597,0,16000,5.42,-39.85,0.0679,False
XC1051597_3872,1051597,3872,16000,5.75,-35.56,0.1071,False
XC1075897_0,1075897,0,16000,17.45,-28.28,0.4239,False
XC1075897_3000,1075897,3000,16000,22.47,-24.75,0.6516,False
XC1075897_9000,1075897,9000,16000,11.20,-30.33,0.2598,False
XC1075899_24060,1075899,24060,16000,20.51,-23.60,0.4410,False
XC1075899_27087,1075899,27087,16000,21.95,-20.62,0.5184,False
XC1075899_31789,1075899,31789,16000,19.21,-21.99,0.5313,False
XC1075899_3902,1075899,3902,16000,23.12,-23.56,0.3066,False
XC1075899_9444,1075899,9444,16000,19.96,-24.76,0.3766,False
XC121824_13057,121824,13057,16000,11.85,-19.25,0.6720,False
XC121824_147,121824,147,16000,9.05,-23.85,0.4568,False
XC121824_16056,121824,16056,16000,11.07,-21.61,0.5312,False
XC121824_25891,121824,25891,16000,6.80,-25.35,0.4362,False
XC121824_28915,121824,28915,16000,8.31,-23.67,0.4486,False
XC121824_3147,121824,3147,16000,6.52,-26.01,0.3627,False
XC121824_39351,121824,39351,16000,9.63,-22.19,0.5133,False
XC121824_44034,121824,44034,16000,9.50,-21.76,0.4836,False
XC121824_7778,121824,7778,16000,6.73,-24.87,0.3725,False
XC151134_0,151134,0,16000,9.50,-32.93,0.1872,False
XC151134_2999,151134,2999,16000,10.31,-28.77,0.2538,False
XC151134_9712,151134,9712,16000,10.02,-38.65,0.1110,False
XC151135_12240,151135,12240,16000,8.32,-33.34,0.1479,False
XC151135_1442,151135,1442,16000,10.55,-33.30,0.2806,False
XC151135_15358,151135,15358,16000,9.87,-32.53,0.1661,False
XC151135_18642,151135,18642,16000,8.77,-33.99,0.1368,False
XC151135_23667,151135,23667,16000,9.63,-33.56,0.2097,False
XC151135_28908,151135,28908,16000,19.37,-22.38,0.7484,False
XC151135_31943,151135,31943,16000,6.48,-35.30,0.1153,False
XC151135_35045,151135,35045,16000,5.42,-37.90,0.0901,False
XC151135_4461,151135,4461,16000,8.21,-32.96,0.1610,False
XC151135_9088,151135,9088,16000,8.99,-35.13,0.1244,False
XC151136_10485,151136,10485,16000,13.64,-29.07,0.3498,False
XC151136_106568,151136,106568,16000,18.10,-28.47,0.3163,False
XC151136_109568,151136,109568,16000,6.43,-36.35,0.1727,False
XC151136_117334,151136,117334,16000,11.38,-28.07,0.3268,False
XC151136_15686,151136,15686,16000,13.63,-29.86,0.2616,False
XC151136_61201,151136,61201,16000,18.33,-26.80,0.3900,False
XC151136_69004,151136,69004,16000,14.63,-30.46,0.2686,False
XC151136_7121,151136,7121,16000,14.53,-30.27,0.2571,False
XC151136_81113,151136,81113,16000,15.43,-23.82,0.5507,False
XC151136_96160,151136,96160,16000,14.57,-31.02,0.2296,False
XC151642_0,151642,0,16000,6.67,-35.74,0.2495,False
XC151642_12333,151642,12333,16000,4.30,-38.35,0.0750,False
XC151642_15357,151642,15357,16000,3.65,-38.94,0.0575,False
XC151642_18380,151642,18380,16000,7.88,-30.95,0.2603,False
XC151642_23102,151642,23102,16000,5.48,-34.04,0.1308,False
XC151642_27992,151642,27992,16000,7.47,-24.83,0.2899,False
XC151642_3000,151642,3000,16000,4.92,-36.25,0.0715,False
XC151642_31000,151642,31000,16000,6.63,-24.44,0.3395,False
XC151642_9246,151642,9246,16000,3.86,-38.07,0.0666,False
XC151815_109,151815,109,16000,7.67,-24.46,0.3035,False
XC151815_9000,151815,9000,16000,5.33,-25.62,0.3181,False
XC152005_528,152005,528,16000,13.05,-21.88,0.5662,False
XC152653_24,152653,24,16000,7.85,-31.34,0.1353,False
XC152653_3095,152653,3095,16000,10.14,-31.05,0.1784,False
XC152653_6113,152653,6113,16000,8.39,-32.80,0.1680,False
XC164689_12999,164689,12999,16000,15.38,-30.60,0.2765,False
XC164689_16168,164689,16168,16000,14.14,-31.49,0.2766,False
XC164689_24801,164689,24801,16000,13.12,-30.29,0.3049,False
XC164689_28893,164689,28893,16000,10.53,-31.88,0.2587,False
XC164689_2994,164689,2994,16000,13.52,-31.74,0.2510,False
XC164689_32610,164689,32610,16000,10.18,-31.70,0.2150,False
XC164689_35929,164689,35929,16000,11.89,-31.24,0.2958,False
XC164689_39347,164689,39347,16000,15.06,-30.72,0.3396,False
XC164689_43289,164689,43289,16000,15.60,-29.95,0.2826,False
XC164689_47431,164689,47431,16000,11.39,-33.75,0.2013,False
XC164692_12509,164692,12509,16000,14.38,-28.61,0.3352,False
XC164692_17824,164692,17824,16000,12.93,-29.38,0.3007,False
XC164692_23954,164692,23954,16000,11.14,-31.69,0.2489,False
XC164692_28926,164692,28926,16000,13.16,-33.33,0.2212,False
XC164692_3573,164692,3573,16000,13.06,-30.33,0.2767,False
XC164692_8389,164692,8389,16000,14.10,-29.22,0.2892,False
XC164693_10828,164693,10828,16000,27.39,-29.93,0.2796,False
XC164693_14506,164693,14506,16000,26.91,-30.41,0.2646,False
XC164693_19096,164693,19096,16000,25.57,-31.53,0.2061,False
XC164693_24775,164693,24775,16000,26.53,-31.51,0.2713,False
XC164693_28600,164693,28600,16000,25.64,-32.67,0.2324,False
XC164693_32367,164693,32367,16000,25.15,-31.29,0.2129,False
XC164693_3501,164693,3501,16000,27.40,-29.12,0.2918,False
XC164693_36957,164693,36957,16000,26.48,-30.75,0.2677,False
XC164693_41724,164693,41724,16000,29.20,-29.60,0.2930,False
XC164693_7061,164693,7061,16000,29.35,-28.41,0.3446,False
XC166850_327,166850,327,16000,10.35,-26.71,0.5370,False
XC166850_3327,166850,3327,16000,12.95,-24.76,0.4655,False
XC166850_6327,166850,6327,16000,8.56,-23.51,0.4044,False
XC166851_1012,166851,1012,16000,7.98,-16.65,0.8395,False
XC166851_4012,166851,4012,16000,8.54,-21.79,0.5277,False
XC166851_7012,166851,7012,16000,8.72,-27.90,0.3237,False
XC177320_11220,177320,11220,16000,10.09,-17.58,0.8781,False
XC177320_16934,177320,16934,16000,9.91,-18.27,0.8850,False
XC177320_20213,177320,20213,16000,9.40,-18.77,0.7744,False
XC177320_23661,177320,23661,16000,8.43,-19.32,0.7963,False
XC177320_26661,177320,26661,16000,9.13,-19.00,0.8296,False
XC177320_317,177320,317,16000,8.22,-18.37,0.8144,False
XC177320_3317,177320,3317,16000,9.95,-16.31,0.8538,False
XC177320_33690,177320,33690,16000,9.69,-18.37,0.8191,False
XC177320_36690,177320,36690,16000,7.77,-19.89,0.8429,False
XC177320_6341,177320,6341,16000,10.35,-18.12,0.9009,False
XC177321_1655,177321,1655,16000,6.23,-15.26,0.9500,False
XC177321_4655,177321,4655,16000,3.26,-20.85,0.4866,False
XC179372_114,179372,114,16000,6.00,-20.41,0.7864,False
XC179372_3114,179372,3114,16000,5.52,-20.66,0.8642,False
XC179372_6114,179372,6114,16000,5.10,-22.75,0.5727,False
XC179374_12407,179374,12407,16000,7.86,-19.71,0.8998,False
XC179374_1949,179374,1949,16000,8.70,-18.21,1.0000,True
XC179374_8106,179374,8106,16000,10.06,-17.49,1.0000,True
XC181238_1236,181238,1236,16000,26.62,-33.32,0.2346,False
XC181238_12655,181238,12655,16000,23.35,-34.94,0.1783,False
XC181238_5041,181238,5041,16000,23.13,-35.48,0.1638,False
XC181238_8044,181238,8044,16000,24.22,-35.39,0.1716,False
XC181242_30167,181242,30167,16000,24.78,-28.84,0.3906,False
XC181242_33159,181242,33159,16000,26.12,-29.61,0.3256,False
XC181242_3702,181242,3702,16000,35.44,-25.76,0.6507,False
XC186559_0,186559,0,16000,5.98,-27.42,1.0000,True
XC186559_15187,186559,15187,16000,2.58,-30.79,0.2164,False
XC186559_18728,186559,18728,16000,2.68,-30.50,0.2343,False
XC186559_25571,186559,25571,16000,3.95,-29.44,0.3307,False
XC186559_28608,186559,28608,16000,3.54,-30.04,0.2958,False
XC186559_3013,186559,3013,16000,3.11,-30.21,0.2486,False
XC186559_6573,186559,6573,16000,3.19,-30.17,0.2923,False
XC192023_0,192023,0,16000,22.38,-18.37,1.0000,True
XC192023_11359,192023,11359,16000,24.12,-18.03,1.0000,True
XC192023_3735,192023,3735,16000,24.58,-16.65,1.0000,True
XC192023_7957,192023,7957,16000,22.76,-18.27,1.0000,True
XC192026_15414,192026,15414,16000,9.46,-22.81,0.4366,False
XC192026_18421,192026,18421,16000,11.79,-24.04,0.4255,False
